100 
1000 1000 1000  
1 55 142 179 
2 105 61 122 
3 122 198 128 
4 95 75 186 
5 107 98 92 
6 71 104 153 
7 197 168 194 
8 109 110 113 
9 166 124 51 
10 163 132 111 
11 77 110 129 
12 191 118 145 
13 61 103 66 
14 81 98 161 
15 63 175 127 
16 104 145 102 
17 54 125 72 
18 77 144 79 
19 167 192 59 
20 79 137 192 
21 158 118 148 
22 66 173 162 
23 180 64 190 
24 125 115 156 
25 65 66 92 
26 156 138 112 
27 174 118 70 
28 104 93 106 
29 57 105 153 
30 87 139 77 
31 157 179 193 
32 82 68 108 
33 186 127 196 
34 89 119 79 
35 155 182 191 
36 103 192 184 
37 124 187 189 
38 112 67 55 
39 177 92 109 
40 170 68 79 
41 68 120 185 
42 91 86 192 
43 159 117 108 
44 146 184 145 
45 64 91 112 
46 63 168 101 
47 158 168 138 
48 129 64 68 
49 80 136 105 
50 122 134 148 
51 86 81 108 
52 189 62 87 
53 103 195 105 
54 148 188 199 
55 124 146 177 
56 131 180 98 
57 98 145 112 
58 81 74 114 
59 196 187 103 
60 53 174 123 
61 119 188 142 
62 53 140 94 
63 115 91 197 
64 167 62 146 
65 72 147 162 
66 118 81 166 
67 161 180 55 
68 77 72 160 
69 124 118 138 
70 150 72 184 
71 100 86 150 
72 153 99 55 
73 185 88 124 
74 198 138 163 
75 103 62 96 
76 79 84 121 
77 166 141 119 
78 55 87 79 
79 192 77 102 
80 74 127 75 
81 181 169 188 
82 52 87 140 
83 183 64 67 
84 101 115 161 
85 110 139 53 
86 180 115 142 
87 136 172 167 
88 150 141 101 
89 118 173 178 
90 67 188 154 
91 110 192 162 
92 155 174 197 
93 77 79 110 
94 113 174 175 
95 121 105 178 
96 57 84 91 
97 80 143 76 
98 181 147 116 
99 161 156 160 
100 138 151 135 
