50 
10 10 10  
1 3 3 3 
2 2 1 3 
3 2 10 1 
4 1 7 10 
5 4 6 2 
6 9 1 9 
7 10 8 5 
8 7 7 2 
9 1 7 8 
10 5 7 3 
11 8 2 5 
12 8 2 10 
13 8 4 4 
14 1 9 5 
15 4 10 2 
16 10 5 4 
17 9 9 1 
18 5 7 3 
19 4 7 2 
20 4 8 6 
21 5 9 7 
22 7 6 6 
23 8 3 8 
24 6 3 3 
25 9 10 7 
26 2 4 1 
27 5 7 3 
28 3 7 8 
29 4 3 2 
30 5 5 2 
31 1 4 4 
32 3 4 9 
33 6 9 3 
34 4 8 3 
35 10 4 1 
36 1 7 10 
37 1 2 9 
38 8 6 2 
39 8 8 4 
40 10 8 2 
41 2 4 6 
42 8 2 6 
43 1 5 1 
44 4 5 4 
45 9 5 2 
46 4 4 10 
47 5 5 3 
48 7 3 10 
49 10 8 6 
50 8 1 4 
