200 
1000 1000 1000  
1 71 91 58 
2 38 88 71 
3 69 64 29 
4 95 33 79 
5 38 50 31 
6 77 58 74 
7 82 44 67 
8 35 46 98 
9 75 66 69 
10 78 86 92 
11 29 90 48 
12 98 83 60 
13 61 53 85 
14 96 33 92 
15 25 47 78 
16 46 49 34 
17 59 75 97 
18 56 58 89 
19 25 69 66 
20 51 25 68 
21 42 26 86 
22 33 27 47 
23 92 94 37 
24 93 86 25 
25 73 79 33 
26 87 62 88 
27 41 58 79 
28 47 28 74 
29 44 29 78 
30 100 48 30 
31 84 88 38 
32 67 35 27 
33 38 28 28 
34 91 56 89 
35 34 38 50 
36 47 44 51 
37 99 29 35 
38 74 50 37 
39 47 53 59 
40 41 42 71 
41 48 100 37 
42 32 83 64 
43 69 49 36 
44 38 38 79 
45 74 57 50 
46 88 92 30 
47 25 48 30 
48 54 38 26 
49 38 92 62 
50 46 90 52 
51 64 83 83 
52 31 86 70 
53 48 40 56 
54 85 67 100 
55 84 28 34 
56 72 91 33 
57 53 43 25 
58 46 59 49 
59 34 26 64 
60 42 61 64 
61 98 51 77 
62 99 82 72 
63 79 29 59 
64 84 77 80 
65 95 77 71 
66 67 36 70 
67 27 50 44 
68 54 53 94 
69 50 41 60 
70 85 74 34 
71 42 36 50 
72 44 47 95 
73 73 27 57 
74 66 66 99 
75 100 76 93 
76 40 38 81 
77 85 69 100 
78 81 54 73 
79 40 28 29 
80 53 31 41 
81 54 91 51 
82 78 40 93 
83 63 70 45 
84 68 41 78 
85 32 49 62 
86 57 53 78 
87 38 57 25 
88 40 44 40 
89 64 41 26 
90 59 51 75 
91 33 36 28 
92 83 49 76 
93 55 70 43 
94 90 92 87 
95 81 69 76 
96 78 87 35 
97 46 70 33 
98 76 32 99 
99 86 33 85 
100 36 49 37 
101 77 84 92 
102 44 42 76 
103 76 64 33 
104 71 38 48 
105 97 43 25 
106 32 99 61 
107 59 53 54 
108 58 99 67 
109 69 54 56 
110 87 77 37 
111 65 93 75 
112 43 76 39 
113 77 62 52 
114 28 88 29 
115 98 42 82 
116 32 39 39 
117 71 71 86 
118 86 45 94 
119 83 33 71 
120 88 64 55 
121 65 44 34 
122 34 47 56 
123 70 31 40 
124 66 25 93 
125 84 92 92 
126 82 83 60 
127 46 28 38 
128 66 66 62 
129 56 56 31 
130 47 56 66 
131 38 40 34 
132 49 87 92 
133 51 33 98 
134 92 61 87 
135 83 38 55 
136 56 36 45 
137 34 42 68 
138 42 67 43 
139 96 58 52 
140 81 99 74 
141 28 88 79 
142 62 80 68 
143 30 75 83 
144 66 26 90 
145 63 31 52 
146 37 76 46 
147 34 74 36 
148 81 44 34 
149 95 95 79 
150 41 93 89 
151 76 37 59 
152 96 97 59 
153 28 97 35 
154 68 87 74 
155 100 68 65 
156 96 99 62 
157 80 86 27 
158 87 36 86 
159 90 31 80 
160 53 70 73 
161 46 50 94 
162 95 88 63 
163 76 94 61 
164 70 57 96 
165 97 74 42 
166 57 94 64 
167 76 44 87 
168 60 95 46 
169 82 63 35 
170 95 49 91 
171 63 85 27 
172 76 69 57 
173 38 67 72 
174 28 42 55 
175 68 76 35 
176 78 80 96 
177 63 98 87 
178 46 65 78 
179 74 68 90 
180 60 94 60 
181 34 38 78 
182 62 94 74 
183 97 90 41 
184 70 84 37 
185 75 76 69 
186 65 61 81 
187 86 36 33 
188 84 57 95 
189 74 49 72 
190 55 58 77 
191 57 51 28 
192 42 78 51 
193 33 53 25 
194 94 60 55 
195 34 99 65 
196 35 42 46 
197 53 97 25 
198 31 85 91 
199 40 41 85 
200 81 63 77 
