200 
100 100 100  
1 8 10 32 
2 45 45 37 
3 4 27 9 
4 9 20 3 
5 7 19 8 
6 1 12 31 
7 36 27 32 
8 9 27 2 
9 43 14 20 
10 6 5 26 
11 44 38 28 
12 28 1 12 
13 23 14 45 
14 40 45 3 
15 19 9 10 
16 4 25 13 
17 48 11 21 
18 32 13 5 
19 48 2 31 
20 48 31 21 
21 43 42 27 
22 50 47 47 
23 27 1 29 
24 33 16 44 
25 2 34 40 
26 23 36 27 
27 50 10 48 
28 12 47 4 
29 28 19 19 
30 41 32 29 
31 11 25 13 
32 37 21 16 
33 2 46 44 
34 12 40 28 
35 49 43 19 
36 6 5 24 
37 31 50 28 
38 13 34 9 
39 16 35 39 
40 27 29 30 
41 12 35 17 
42 15 29 46 
43 19 41 1 
44 45 48 40 
45 2 6 48 
46 18 33 28 
47 43 41 22 
48 6 17 7 
49 41 18 11 
50 10 38 27 
51 18 15 5 
52 37 41 17 
53 4 50 40 
54 45 50 31 
55 26 23 25 
56 8 8 31 
57 21 45 46 
58 16 3 49 
59 22 4 24 
60 47 20 14 
61 20 27 35 
62 13 36 37 
63 30 19 24 
64 38 35 33 
65 13 30 40 
66 12 16 17 
67 50 17 13 
68 39 39 16 
69 16 11 6 
70 16 18 30 
71 29 37 5 
72 10 35 48 
73 35 18 28 
74 6 27 46 
75 5 26 8 
76 33 48 22 
77 33 30 25 
78 30 23 38 
79 40 12 30 
80 6 13 14 
81 37 45 29 
82 42 6 14 
83 10 1 12 
84 23 1 12 
85 46 23 18 
86 7 12 3 
87 16 2 3 
88 30 5 31 
89 3 1 1 
90 16 5 21 
91 34 39 32 
92 49 8 45 
93 44 18 5 
94 37 15 22 
95 40 32 43 
96 31 22 14 
97 49 10 48 
98 1 47 47 
99 25 34 41 
100 45 17 21 
101 41 19 25 
102 7 27 12 
103 3 43 45 
104 24 32 2 
105 43 4 35 
106 45 25 43 
107 14 9 33 
108 26 5 9 
109 16 11 19 
110 46 38 15 
111 24 4 19 
112 35 25 14 
113 41 44 5 
114 41 34 26 
115 17 39 22 
116 18 14 25 
117 29 27 32 
118 30 12 43 
119 18 46 1 
120 19 19 32 
121 22 12 11 
122 28 28 4 
123 27 26 46 
124 49 9 20 
125 50 30 40 
126 33 16 24 
127 42 22 14 
128 18 40 15 
129 38 47 46 
130 33 32 29 
131 1 29 44 
132 30 22 25 
133 47 39 3 
134 50 3 9 
135 15 24 14 
136 19 26 2 
137 43 13 30 
138 46 42 50 
139 2 7 28 
140 16 33 1 
141 7 11 26 
142 5 11 49 
143 15 32 26 
144 29 22 23 
145 22 36 36 
146 47 25 23 
147 28 27 41 
148 49 39 47 
149 48 35 45 
150 6 1 48 
151 17 25 34 
152 20 1 39 
153 5 43 1 
154 20 6 32 
155 46 12 42 
156 47 6 22 
157 33 21 17 
158 20 46 23 
159 23 37 8 
160 3 43 42 
161 6 40 17 
162 38 4 47 
163 30 42 35 
164 20 18 41 
165 19 41 29 
166 19 11 39 
167 30 42 25 
168 38 10 45 
169 40 48 44 
170 26 17 37 
171 8 5 35 
172 37 33 50 
173 41 18 19 
174 48 12 48 
175 1 42 31 
176 4 13 9 
177 43 49 41 
178 47 34 19 
179 12 17 27 
180 5 43 45 
181 6 27 16 
182 46 48 24 
183 39 21 19 
184 23 17 10 
185 26 45 37 
186 22 5 11 
187 4 1 43 
188 28 43 24 
189 26 39 6 
190 3 14 15 
191 13 9 39 
192 5 10 6 
193 7 1 20 
194 45 45 48 
195 22 27 12 
196 19 46 12 
197 37 3 4 
198 49 46 25 
199 40 32 39 
200 3 45 7 
