100 
10 10 10  
1 10 7 8 
2 8 1 10 
3 3 7 2 
4 10 7 7 
5 7 3 10 
6 5 4 5 
7 3 3 5 
8 3 4 1 
9 2 5 6 
10 1 7 4 
11 3 4 5 
12 9 10 1 
13 8 5 8 
14 9 8 9 
15 10 4 1 
16 2 8 6 
17 1 2 9 
18 4 3 3 
19 7 5 1 
20 8 7 10 
21 5 6 5 
22 4 7 4 
23 7 9 9 
24 3 3 3 
25 3 8 9 
26 5 3 10 
27 7 2 5 
28 3 4 6 
29 6 10 8 
30 2 3 3 
31 5 9 7 
32 3 10 5 
33 6 4 5 
34 8 4 1 
35 3 8 9 
36 10 1 10 
37 1 3 7 
38 9 9 10 
39 4 10 9 
40 7 2 7 
41 9 5 5 
42 7 6 8 
43 8 8 7 
44 5 2 8 
45 5 6 1 
46 7 8 10 
47 9 3 5 
48 5 3 9 
49 7 8 2 
50 4 6 4 
51 5 7 9 
52 3 10 7 
53 5 6 4 
54 9 5 8 
55 2 10 10 
56 9 6 1 
57 9 4 8 
58 5 6 10 
59 1 2 3 
60 7 2 7 
61 2 2 6 
62 5 4 10 
63 10 8 10 
64 5 2 4 
65 3 1 4 
66 3 10 2 
67 10 2 3 
68 10 10 6 
69 2 7 8 
70 7 4 9 
71 9 10 7 
72 4 3 4 
73 10 6 5 
74 10 3 10 
75 4 5 2 
76 10 3 3 
77 10 1 6 
78 1 3 5 
79 10 5 1 
80 4 9 9 
81 4 3 6 
82 8 2 10 
83 1 8 4 
84 2 6 7 
85 4 8 7 
86 6 1 6 
87 9 8 7 
88 10 7 7 
89 2 1 3 
90 9 7 2 
91 7 1 9 
92 3 1 10 
93 2 4 8 
94 8 6 3 
95 6 7 6 
96 6 10 5 
97 3 4 8 
98 4 8 8 
99 9 7 6 
100 3 3 9 
