50 
1000 1000 1000  
1 355 393 112 
2 290 357 247 
3 247 262 218 
4 231 371 279 
5 358 361 246 
6 390 334 397 
7 240 169 346 
8 362 200 109 
9 139 166 147 
10 155 372 144 
11 172 371 173 
12 372 386 353 
13 377 111 185 
14 330 358 380 
15 221 116 262 
16 323 134 242 
17 192 187 304 
18 158 349 282 
19 271 400 124 
20 112 107 165 
21 354 109 391 
22 340 102 388 
23 371 209 131 
24 158 149 262 
25 383 335 320 
26 389 342 326 
27 212 262 269 
28 390 346 148 
29 107 293 198 
30 229 229 200 
31 291 120 223 
32 265 366 320 
33 207 161 363 
34 306 278 356 
35 192 190 181 
36 144 152 304 
37 316 112 144 
38 280 114 258 
39 235 124 213 
40 325 222 340 
41 161 218 199 
42 329 126 213 
43 254 285 169 
44 138 170 390 
45 381 307 218 
46 196 362 271 
47 274 210 379 
48 376 116 283 
49 318 292 149 
50 184 154 117 
