100 
1000 1000 1000  
1 616 535 721 
2 206 743 278 
3 606 617 604 
4 243 392 200 
5 260 555 524 
6 772 369 602 
7 739 510 403 
8 599 710 707 
9 268 758 260 
10 419 793 205 
11 507 216 655 
12 446 449 429 
13 444 211 661 
14 610 779 368 
15 292 455 610 
16 414 473 541 
17 445 360 502 
18 355 415 475 
19 290 791 757 
20 211 686 487 
21 353 775 595 
22 310 716 773 
23 429 266 565 
24 403 601 772 
25 595 357 541 
26 646 269 548 
27 599 526 238 
28 688 519 663 
29 714 550 497 
30 776 629 648 
31 575 484 406 
32 616 489 738 
33 694 463 460 
34 777 290 508 
35 408 682 753 
36 487 675 385 
37 608 267 316 
38 340 423 346 
39 476 380 604 
40 403 368 481 
41 512 683 230 
42 541 457 318 
43 316 236 348 
44 315 421 572 
45 626 631 239 
46 467 656 543 
47 765 395 632 
48 591 491 516 
49 438 664 530 
50 788 627 483 
51 583 228 309 
52 730 714 453 
53 472 471 329 
54 799 343 656 
55 720 571 576 
56 305 283 485 
57 530 330 566 
58 391 268 406 
59 738 575 272 
60 623 212 371 
61 672 370 288 
62 689 713 793 
63 354 624 371 
64 698 482 669 
65 236 484 624 
66 628 404 304 
67 421 537 347 
68 561 767 544 
69 606 393 247 
70 252 472 581 
71 569 652 351 
72 747 715 270 
73 487 203 641 
74 403 215 519 
75 688 421 289 
76 454 475 334 
77 440 547 735 
78 338 242 584 
79 463 578 602 
80 414 378 788 
81 266 688 529 
82 228 268 728 
83 668 200 512 
84 588 325 592 
85 323 390 351 
86 705 626 510 
87 357 433 297 
88 457 582 332 
89 591 206 494 
90 357 641 696 
91 267 427 506 
92 313 779 264 
93 521 632 289 
94 375 341 750 
95 584 659 346 
96 386 445 226 
97 203 252 685 
98 441 324 464 
99 628 266 271 
100 215 444 645 
