100 
100 100 100  
1 75 94 48 
2 91 98 39 
3 85 72 5 
4 76 67 37 
5 67 79 13 
6 70 91 44 
7 70 68 29 
8 79 76 21 
9 97 97 19 
10 72 94 24 
11 84 72 33 
12 87 83 3 
13 91 80 14 
14 79 87 8 
15 85 71 20 
16 77 79 34 
17 71 86 14 
18 73 67 12 
19 78 95 19 
20 80 97 10 
21 84 90 15 
22 97 86 27 
23 100 77 5 
24 68 75 27 
25 77 92 14 
26 84 72 31 
27 91 93 17 
28 89 100 3 
29 67 90 37 
30 76 99 29 
31 95 70 31 
32 87 76 46 
33 97 69 1 
34 89 81 42 
35 92 85 11 
36 100 91 42 
37 71 93 28 
38 94 69 9 
39 96 90 12 
40 92 100 13 
41 71 93 46 
42 86 68 5 
43 66 86 22 
44 78 96 48 
45 70 83 11 
46 84 83 5 
47 73 97 39 
48 88 83 14 
49 88 85 21 
50 87 93 6 
51 75 88 5 
52 72 86 35 
53 73 69 36 
54 79 90 2 
55 96 74 46 
56 97 85 28 
57 85 91 34 
58 92 94 33 
59 100 77 9 
60 80 76 24 
61 72 88 50 
62 86 86 1 
63 87 80 33 
64 76 79 6 
65 70 92 39 
66 95 72 30 
67 66 67 6 
68 91 72 43 
69 78 84 38 
70 72 87 22 
71 90 66 22 
72 73 89 5 
73 79 94 12 
74 68 91 1 
75 90 86 39 
76 76 66 1 
77 99 86 34 
78 70 98 34 
79 98 89 43 
80 100 92 41 
81 88 78 15 
82 85 79 31 
83 80 79 31 
84 79 83 42 
85 87 73 39 
86 85 95 49 
87 86 96 21 
88 87 92 34 
89 89 77 17 
90 87 67 17 
91 78 93 40 
92 80 71 23 
93 87 90 27 
94 79 93 37 
95 89 96 8 
96 92 68 9 
97 86 95 13 
98 75 88 33 
99 75 98 16 
100 96 79 8 
