50 
100 100 100  
1 31 47 41 
2 47 8 47 
3 26 20 39 
4 14 4 36 
5 36 33 27 
6 34 41 8 
7 45 9 38 
8 3 18 30 
9 42 42 3 
10 50 35 17 
11 34 17 3 
12 21 30 15 
13 30 22 38 
14 1 46 33 
15 39 4 42 
16 40 19 7 
17 18 37 24 
18 40 49 41 
19 11 10 31 
20 7 21 33 
21 19 32 33 
22 6 9 49 
23 20 8 25 
24 16 2 10 
25 27 14 37 
26 36 49 23 
27 35 5 30 
28 48 48 34 
29 50 35 12 
30 9 6 16 
31 1 36 49 
32 31 24 2 
33 13 22 29 
34 40 39 28 
35 36 16 28 
36 44 33 30 
37 1 24 39 
38 21 8 41 
39 44 40 30 
40 6 12 14 
41 29 46 25 
42 1 46 39 
43 1 42 35 
44 29 45 33 
45 24 39 44 
46 27 31 44 
47 19 31 30 
48 40 10 45 
49 25 2 8 
50 47 39 33 
