200 
100 100 100  
1 71 6 75 
2 97 16 80 
3 90 27 90 
4 71 18 69 
5 71 37 100 
6 85 13 92 
7 81 21 99 
8 72 31 87 
9 91 12 99 
10 81 17 96 
11 96 49 70 
12 91 46 74 
13 99 22 66 
14 67 27 88 
15 95 45 88 
16 81 27 81 
17 82 18 97 
18 70 22 88 
19 93 26 92 
20 86 26 78 
21 76 26 98 
22 66 4 100 
23 70 5 77 
24 100 28 92 
25 94 33 72 
26 79 22 79 
27 66 35 94 
28 95 46 77 
29 89 7 77 
30 72 4 87 
31 91 40 89 
32 71 42 100 
33 97 43 93 
34 66 27 100 
35 80 20 70 
36 84 5 92 
37 91 12 73 
38 100 33 68 
39 80 38 87 
40 87 40 90 
41 73 6 98 
42 66 6 80 
43 86 1 83 
44 85 35 66 
45 96 50 80 
46 75 33 78 
47 72 24 74 
48 77 30 96 
49 86 23 82 
50 100 33 68 
51 97 42 67 
52 98 8 82 
53 83 31 90 
54 89 11 90 
55 87 1 91 
56 83 5 93 
57 66 47 78 
58 95 48 76 
59 71 9 67 
60 98 28 74 
61 68 43 91 
62 100 11 78 
63 88 35 69 
64 86 28 89 
65 90 23 79 
66 69 10 75 
67 80 42 91 
68 70 20 79 
69 96 47 88 
70 97 2 84 
71 81 49 96 
72 88 42 91 
73 94 16 71 
74 68 27 69 
75 100 4 68 
76 78 32 81 
77 73 13 71 
78 94 2 74 
79 82 30 71 
80 81 22 81 
81 92 41 95 
82 67 14 92 
83 89 34 75 
84 93 45 98 
85 70 48 71 
86 82 32 77 
87 91 29 71 
88 94 35 98 
89 88 34 87 
90 67 32 73 
91 95 3 69 
92 90 26 92 
93 66 7 88 
94 66 30 94 
95 100 44 77 
96 76 35 78 
97 100 47 92 
98 81 47 66 
99 66 12 96 
100 79 27 97 
101 85 37 97 
102 90 18 76 
103 77 12 97 
104 94 17 90 
105 82 23 87 
106 66 49 83 
107 68 1 100 
108 66 11 90 
109 82 20 76 
110 100 30 97 
111 77 26 98 
112 77 17 92 
113 75 23 82 
114 76 24 77 
115 76 15 71 
116 99 49 87 
117 93 12 71 
118 85 3 97 
119 86 30 72 
120 71 21 76 
121 79 46 70 
122 68 25 98 
123 66 7 87 
124 72 35 77 
125 66 27 94 
126 86 27 73 
127 88 13 71 
128 76 38 95 
129 74 33 70 
130 67 32 81 
131 73 30 89 
132 78 17 75 
133 88 31 83 
134 89 24 75 
135 82 42 87 
136 75 49 78 
137 91 20 85 
138 77 45 81 
139 96 13 83 
140 75 49 78 
141 71 41 98 
142 97 14 67 
143 69 16 90 
144 98 28 90 
145 84 25 79 
146 83 50 94 
147 95 1 72 
148 77 33 76 
149 69 28 87 
150 89 22 67 
151 81 17 91 
152 87 49 87 
153 87 28 88 
154 76 26 78 
155 87 21 84 
156 89 44 76 
157 100 32 70 
158 85 36 86 
159 70 5 75 
160 79 48 91 
161 99 28 82 
162 96 23 95 
163 68 21 97 
164 76 6 70 
165 75 7 81 
166 75 42 90 
167 71 13 94 
168 91 34 99 
169 84 49 76 
170 96 16 74 
171 100 10 70 
172 74 38 90 
173 95 6 70 
174 100 50 76 
175 79 15 92 
176 85 31 81 
177 79 2 100 
178 78 35 70 
179 69 27 73 
180 97 35 79 
181 79 44 69 
182 86 49 99 
183 87 20 83 
184 73 41 87 
185 77 42 97 
186 93 34 68 
187 85 8 84 
188 86 45 75 
189 73 33 100 
190 90 45 70 
191 72 16 76 
192 95 41 90 
193 88 41 97 
194 100 19 90 
195 98 31 72 
196 75 32 93 
197 66 32 92 
198 95 40 87 
199 98 39 84 
200 96 14 67 
