100 
100 100 100  
1 77 1 81 
2 88 40 81 
3 66 24 71 
4 90 13 66 
5 87 10 89 
6 83 50 81 
7 83 4 70 
8 96 18 92 
9 87 23 91 
10 79 16 87 
11 71 36 93 
12 76 36 71 
13 79 9 85 
14 90 8 75 
15 87 30 81 
16 68 47 86 
17 86 9 82 
18 92 43 86 
19 86 48 81 
20 94 15 93 
21 70 16 97 
22 80 46 96 
23 84 43 82 
24 90 10 79 
25 89 41 94 
26 94 15 79 
27 93 4 66 
28 97 41 88 
29 79 44 75 
30 99 50 83 
31 92 37 89 
32 76 25 99 
33 83 24 88 
34 75 35 96 
35 80 36 90 
36 67 20 86 
37 73 4 89 
38 85 40 94 
39 77 40 87 
40 85 1 89 
41 69 8 77 
42 100 14 74 
43 73 50 82 
44 100 34 99 
45 99 5 91 
46 83 7 75 
47 79 48 71 
48 98 45 84 
49 100 21 95 
50 96 33 88 
51 96 11 84 
52 80 26 83 
53 69 28 91 
54 84 46 72 
55 67 32 77 
56 81 41 84 
57 85 1 67 
58 76 13 66 
59 83 29 82 
60 84 11 73 
61 77 5 83 
62 81 47 92 
63 81 50 87 
64 91 18 100 
65 67 32 94 
66 90 48 71 
67 83 34 94 
68 83 5 78 
69 81 5 79 
70 96 34 75 
71 93 36 96 
72 100 35 78 
73 69 27 98 
74 99 4 80 
75 77 22 98 
76 69 32 72 
77 75 35 75 
78 86 41 67 
79 66 39 80 
80 86 28 90 
81 90 32 68 
82 69 6 90 
83 67 47 72 
84 84 1 79 
85 98 16 81 
86 87 46 79 
87 77 35 68 
88 94 37 87 
89 90 45 88 
90 82 1 67 
91 90 15 87 
92 84 28 90 
93 88 23 75 
94 80 49 77 
95 67 30 97 
96 67 9 76 
97 76 49 94 
98 95 26 70 
99 93 16 67 
100 68 9 83 
