50 
100 100 100  
1 66 79 11 
2 99 83 40 
3 77 96 32 
4 80 77 23 
5 66 84 4 
6 98 80 19 
7 97 78 32 
8 87 71 2 
9 80 66 26 
10 80 68 21 
11 78 98 21 
12 71 84 4 
13 66 79 33 
14 88 98 39 
15 77 71 24 
16 97 100 28 
17 88 68 36 
18 72 96 3 
19 92 69 20 
20 66 97 38 
21 98 94 9 
22 76 75 46 
23 86 91 46 
24 93 85 12 
25 71 86 15 
26 81 78 34 
27 88 97 41 
28 78 74 4 
29 72 69 32 
30 89 77 29 
31 84 97 23 
32 91 94 20 
33 95 67 4 
34 74 79 33 
35 75 69 26 
36 79 96 1 
37 73 86 5 
38 85 86 42 
39 89 92 24 
40 99 84 30 
41 100 67 18 
42 95 85 47 
43 98 96 7 
44 70 89 8 
45 95 71 30 
46 74 96 13 
47 67 70 11 
48 97 79 34 
49 91 100 19 
50 76 70 33 
