100 
100 100 100  
1 52 76 88 
2 62 81 53 
3 67 93 66 
4 78 77 86 
5 76 85 76 
6 82 50 55 
7 61 56 82 
8 57 60 50 
9 81 98 92 
10 91 58 99 
11 76 68 63 
12 84 98 52 
13 82 62 62 
14 88 81 85 
15 54 55 67 
16 56 74 82 
17 99 76 99 
18 85 61 72 
19 76 55 91 
20 95 60 69 
21 91 79 98 
22 90 82 73 
23 65 86 59 
24 64 89 73 
25 99 98 74 
26 62 95 95 
27 93 69 92 
28 92 67 91 
29 51 68 96 
30 98 60 79 
31 85 100 75 
32 67 66 64 
33 65 65 70 
34 76 69 100 
35 54 83 58 
36 97 58 59 
37 63 94 88 
38 95 65 77 
39 84 59 72 
40 70 50 97 
41 77 91 94 
42 87 79 60 
43 78 91 57 
44 67 91 51 
45 73 57 99 
46 70 90 83 
47 53 77 62 
48 97 92 53 
49 96 73 53 
50 54 58 59 
51 93 69 79 
52 77 55 78 
53 50 78 86 
54 53 76 50 
55 52 100 99 
56 63 59 69 
57 94 95 97 
58 87 59 62 
59 64 63 78 
60 63 56 82 
61 64 70 77 
62 70 76 71 
63 54 70 84 
64 85 58 82 
65 60 88 87 
66 68 80 67 
67 91 92 60 
68 94 61 62 
69 92 91 83 
70 69 97 54 
71 53 81 62 
72 76 55 71 
73 87 54 81 
74 96 92 64 
75 59 54 53 
76 50 74 69 
77 93 95 78 
78 66 91 87 
79 88 96 51 
80 100 98 80 
81 74 57 62 
82 54 89 56 
83 84 98 80 
84 66 74 64 
85 91 58 98 
86 58 99 77 
87 86 85 73 
88 95 90 57 
89 85 96 68 
90 86 77 90 
91 95 53 90 
92 58 71 67 
93 85 83 59 
94 99 78 60 
95 72 58 64 
96 64 73 82 
97 81 54 67 
98 70 99 89 
99 99 71 82 
100 78 75 99 
