50 
100 100 100  
1 84 14 74 
2 79 23 92 
3 69 8 71 
4 80 11 73 
5 97 48 91 
6 74 40 97 
7 73 33 77 
8 77 49 82 
9 96 9 84 
10 91 34 95 
11 74 7 82 
12 99 15 70 
13 93 31 75 
14 83 32 86 
15 67 49 93 
16 83 18 89 
17 91 34 96 
18 89 8 89 
19 70 23 98 
20 67 7 83 
21 96 44 94 
22 95 1 98 
23 67 28 71 
24 88 29 85 
25 86 1 80 
26 86 9 71 
27 81 47 73 
28 73 13 90 
29 92 17 91 
30 75 16 85 
31 89 48 87 
32 85 40 74 
33 72 12 76 
34 92 23 74 
35 98 42 82 
36 94 30 97 
37 85 7 70 
38 76 31 86 
39 82 15 83 
40 87 14 66 
41 86 48 76 
42 86 46 98 
43 85 7 73 
44 90 25 93 
45 82 41 66 
46 92 23 98 
47 97 15 68 
48 88 10 77 
49 66 47 81 
50 81 30 85 
