100 
100 100 100  
1 14 79 90 
2 6 81 93 
3 16 95 99 
4 17 99 70 
5 48 93 80 
6 44 97 84 
7 23 68 88 
8 33 79 95 
9 49 76 85 
10 8 86 80 
11 14 82 70 
12 35 78 67 
13 4 67 76 
14 21 95 70 
15 15 74 75 
16 14 95 97 
17 33 91 76 
18 41 67 90 
19 42 69 90 
20 49 97 67 
21 31 95 83 
22 5 71 76 
23 9 85 74 
24 4 77 95 
25 30 83 67 
26 17 81 68 
27 20 75 75 
28 21 74 78 
29 20 89 83 
30 29 79 91 
31 29 97 99 
32 9 91 97 
33 37 94 84 
34 31 90 89 
35 26 92 79 
36 14 69 92 
37 40 79 90 
38 35 73 78 
39 45 73 80 
40 32 72 88 
41 41 77 67 
42 21 82 71 
43 1 97 81 
44 41 75 96 
45 30 99 75 
46 39 82 75 
47 23 90 88 
48 42 95 89 
49 13 93 89 
50 50 86 100 
51 13 93 82 
52 32 66 91 
53 24 86 85 
54 22 90 74 
55 36 91 71 
56 29 88 92 
57 34 76 89 
58 19 77 78 
59 25 85 80 
60 45 96 92 
61 25 100 71 
62 25 80 89 
63 7 93 100 
64 7 90 77 
65 10 66 70 
66 30 99 86 
67 27 70 77 
68 13 80 91 
69 3 75 67 
70 44 99 99 
71 8 93 75 
72 47 88 83 
73 20 78 98 
74 30 96 84 
75 48 80 91 
76 33 98 81 
77 42 86 67 
78 33 72 99 
79 28 85 84 
80 11 82 73 
81 44 89 87 
82 29 86 94 
83 10 82 87 
84 26 87 99 
85 16 86 82 
86 3 87 81 
87 41 87 78 
88 39 70 90 
89 48 93 87 
90 12 80 100 
91 20 82 90 
92 39 73 67 
93 8 89 97 
94 46 71 75 
95 45 89 100 
96 47 87 96 
97 41 72 93 
98 1 71 96 
99 29 95 88 
100 33 94 83 
