200 
100 100 100  
1 9 73 68 
2 49 77 97 
3 4 98 99 
4 13 94 93 
5 9 90 86 
6 37 88 72 
7 9 78 72 
8 3 81 76 
9 26 73 96 
10 29 90 68 
11 25 86 83 
12 17 100 87 
13 7 67 80 
14 19 92 75 
15 23 86 96 
16 8 71 87 
17 10 83 77 
18 40 82 89 
19 48 68 76 
20 45 71 98 
21 2 67 72 
22 18 90 85 
23 39 68 87 
24 46 99 85 
25 28 79 67 
26 2 69 81 
27 12 66 97 
28 4 78 96 
29 3 70 72 
30 21 68 97 
31 18 79 99 
32 30 76 99 
33 45 89 72 
34 29 92 99 
35 3 69 71 
36 11 67 73 
37 3 69 77 
38 41 72 83 
39 17 93 68 
40 18 96 98 
41 22 78 97 
42 1 90 89 
43 20 100 96 
44 13 94 94 
45 47 85 75 
46 13 92 91 
47 22 83 68 
48 24 91 72 
49 35 66 71 
50 10 88 88 
51 23 68 69 
52 27 81 84 
53 16 99 69 
54 22 76 87 
55 21 90 79 
56 2 81 89 
57 37 71 80 
58 18 92 67 
59 26 79 84 
60 38 75 81 
61 23 67 97 
62 36 87 76 
63 24 79 94 
64 46 88 78 
65 39 96 69 
66 38 90 76 
67 18 96 81 
68 38 93 69 
69 37 73 70 
70 1 98 87 
71 26 90 69 
72 15 80 92 
73 27 76 98 
74 26 90 67 
75 20 85 74 
76 34 88 69 
77 43 67 81 
78 40 94 95 
79 21 88 73 
80 17 86 97 
81 37 77 93 
82 38 69 97 
83 37 85 70 
84 44 79 81 
85 17 91 99 
86 8 85 89 
87 46 78 68 
88 48 88 95 
89 32 70 83 
90 40 94 85 
91 49 67 81 
92 32 74 93 
93 45 100 69 
94 27 72 88 
95 8 75 96 
96 13 84 69 
97 24 82 79 
98 39 95 83 
99 23 79 91 
100 48 97 74 
101 31 96 83 
102 23 91 79 
103 20 73 66 
104 15 94 99 
105 25 96 79 
106 15 72 94 
107 49 68 89 
108 48 70 96 
109 23 83 91 
110 38 86 69 
111 25 66 84 
112 14 70 73 
113 45 91 86 
114 3 66 100 
115 43 93 92 
116 8 73 95 
117 37 81 86 
118 7 92 94 
119 44 97 79 
120 18 88 69 
121 11 67 84 
122 27 76 81 
123 10 78 93 
124 11 100 78 
125 20 95 94 
126 14 67 88 
127 10 78 84 
128 47 81 68 
129 30 88 92 
130 26 68 88 
131 2 90 84 
132 26 71 82 
133 19 82 72 
134 9 93 75 
135 43 73 78 
136 33 67 83 
137 1 86 80 
138 30 97 80 
139 5 94 82 
140 32 72 74 
141 31 94 83 
142 17 83 98 
143 7 79 67 
144 41 85 79 
145 11 79 68 
146 36 96 88 
147 22 75 85 
148 46 76 86 
149 7 99 79 
150 33 88 94 
151 7 78 72 
152 43 86 99 
153 12 99 76 
154 3 87 97 
155 7 91 90 
156 47 91 79 
157 17 91 66 
158 17 73 81 
159 47 70 85 
160 47 89 90 
161 44 67 79 
162 10 96 78 
163 44 97 97 
164 32 82 96 
165 15 68 68 
166 14 75 67 
167 11 82 69 
168 28 90 66 
169 10 75 84 
170 37 77 87 
171 32 89 68 
172 21 82 89 
173 11 92 72 
174 12 74 71 
175 4 82 91 
176 12 91 66 
177 45 83 89 
178 9 93 66 
179 28 83 75 
180 43 76 99 
181 8 87 91 
182 30 86 74 
183 20 72 73 
184 26 72 100 
185 11 70 80 
186 20 76 80 
187 31 92 84 
188 20 86 98 
189 21 83 70 
190 22 79 77 
191 13 78 97 
192 17 69 94 
193 22 79 99 
194 12 87 91 
195 45 78 83 
196 41 73 76 
197 42 90 80 
198 8 93 83 
199 2 75 75 
200 38 88 91 
