200 
1000 1000 1000  
1 88 177 199 
2 94 72 108 
3 131 181 50 
4 181 123 190 
5 159 55 156 
6 179 94 63 
7 102 62 186 
8 60 107 170 
9 195 184 120 
10 167 85 59 
11 54 101 55 
12 97 154 145 
13 98 118 138 
14 135 126 102 
15 96 101 133 
16 142 79 158 
17 58 79 97 
18 164 120 75 
19 198 50 122 
20 195 157 109 
21 59 198 83 
22 165 129 59 
23 133 51 200 
24 199 58 66 
25 192 174 121 
26 61 148 101 
27 74 136 170 
28 121 71 194 
29 104 122 77 
30 141 196 131 
31 97 67 103 
32 173 108 172 
33 59 175 65 
34 126 124 97 
35 198 68 102 
36 197 90 143 
37 162 157 152 
38 89 102 197 
39 121 59 103 
40 170 155 152 
41 164 142 86 
42 71 139 116 
43 134 128 93 
44 176 154 80 
45 196 148 188 
46 83 83 66 
47 126 165 55 
48 65 184 182 
49 93 61 88 
50 50 102 106 
51 78 192 102 
52 193 62 200 
53 97 84 54 
54 101 161 89 
55 99 53 190 
56 93 124 120 
57 54 62 54 
58 69 122 182 
59 198 165 124 
60 150 79 63 
61 73 126 123 
62 174 50 111 
63 53 115 107 
64 55 186 105 
65 172 168 191 
66 162 142 119 
67 169 102 169 
68 50 118 127 
69 192 97 98 
70 183 73 89 
71 191 69 129 
72 158 157 90 
73 53 69 141 
74 113 56 58 
75 74 142 108 
76 184 90 196 
77 161 107 98 
78 146 132 192 
79 167 141 166 
80 182 181 53 
81 117 192 80 
82 170 188 106 
83 180 104 69 
84 52 184 150 
85 181 153 59 
86 61 88 163 
87 52 76 148 
88 150 144 66 
89 181 183 108 
90 165 183 188 
91 62 80 128 
92 195 142 113 
93 65 66 156 
94 180 153 88 
95 197 131 106 
96 150 179 92 
97 101 93 88 
98 71 174 87 
99 96 140 186 
100 66 160 99 
101 64 122 78 
102 97 194 131 
103 195 104 83 
104 99 173 200 
105 90 76 199 
106 169 88 113 
107 106 143 112 
108 153 82 185 
109 108 73 161 
110 111 52 126 
111 58 128 65 
112 69 63 76 
113 119 96 142 
114 152 168 50 
115 160 133 80 
116 109 61 141 
117 140 137 162 
118 135 114 79 
119 101 133 108 
120 189 172 99 
121 117 109 141 
122 115 98 153 
123 194 163 175 
124 76 99 66 
125 90 190 141 
126 67 50 190 
127 101 150 93 
128 68 117 116 
129 82 174 129 
130 141 54 168 
131 61 127 76 
132 86 177 168 
133 165 172 136 
134 105 145 112 
135 133 194 58 
136 92 61 156 
137 93 118 80 
138 169 70 55 
139 86 153 88 
140 106 108 185 
141 123 123 117 
142 128 143 94 
143 199 108 65 
144 190 149 150 
145 166 193 110 
146 176 101 94 
147 105 163 175 
148 155 84 103 
149 86 185 75 
150 122 64 152 
151 53 78 90 
152 154 66 127 
153 107 103 108 
154 69 172 137 
155 103 54 135 
156 79 96 191 
157 156 140 69 
158 60 140 139 
159 117 78 181 
160 81 198 81 
161 104 78 127 
162 145 120 139 
163 185 126 158 
164 80 56 141 
165 118 53 127 
166 163 162 87 
167 141 174 198 
168 183 164 168 
169 125 197 74 
170 130 106 119 
171 191 141 172 
172 195 166 119 
173 78 95 90 
174 80 127 182 
175 163 134 118 
176 132 153 94 
177 85 56 175 
178 160 161 185 
179 120 133 136 
180 60 52 110 
181 52 196 55 
182 144 94 89 
183 57 166 176 
184 81 157 127 
185 116 88 53 
186 108 149 190 
187 183 112 63 
188 157 192 103 
189 109 184 173 
190 124 52 67 
191 107 178 75 
192 97 160 102 
193 78 104 134 
194 150 154 127 
195 124 165 89 
196 135 141 58 
197 112 59 80 
198 153 190 68 
199 112 164 183 
200 57 122 100 
