50 
1000 1000 1000  
1 67 62 61 
2 70 78 75 
3 71 42 89 
4 96 68 68 
5 60 47 31 
6 37 90 84 
7 75 92 90 
8 94 95 100 
9 70 88 55 
10 60 38 77 
11 100 86 94 
12 79 94 50 
13 64 33 83 
14 38 76 25 
15 32 69 79 
16 59 78 77 
17 100 60 62 
18 83 31 79 
19 42 77 96 
20 36 49 68 
21 61 48 45 
22 77 75 99 
23 90 89 46 
24 73 90 65 
25 74 69 41 
26 29 28 41 
27 80 39 61 
28 95 81 49 
29 74 77 32 
30 30 100 53 
31 62 28 97 
32 29 99 53 
33 30 57 95 
34 60 58 66 
35 49 37 29 
36 41 92 62 
37 35 54 28 
38 47 39 69 
39 38 28 89 
40 58 79 55 
41 32 66 83 
42 37 77 38 
43 61 33 64 
44 70 26 66 
45 44 43 35 
46 99 45 84 
47 76 41 77 
48 26 44 26 
49 40 53 25 
50 40 52 75 
