200 
100 100 100  
1 76 72 8 
2 97 99 37 
3 97 69 21 
4 98 69 38 
5 99 78 15 
6 89 75 18 
7 77 93 46 
8 87 97 46 
9 95 73 39 
10 67 74 2 
11 80 95 8 
12 82 95 13 
13 78 66 17 
14 71 84 35 
15 69 93 14 
16 98 99 30 
17 74 70 44 
18 98 84 48 
19 79 96 19 
20 97 68 46 
21 85 78 34 
22 71 96 14 
23 73 76 8 
24 88 67 47 
25 99 78 29 
26 74 99 37 
27 73 80 33 
28 71 72 42 
29 93 93 18 
30 71 74 9 
31 79 83 43 
32 83 91 31 
33 80 79 42 
34 100 80 9 
35 83 67 1 
36 84 81 27 
37 90 73 23 
38 95 76 46 
39 85 79 34 
40 79 79 36 
41 98 88 16 
42 83 73 29 
43 100 95 12 
44 100 75 47 
45 77 99 38 
46 72 79 2 
47 98 82 41 
48 77 83 34 
49 90 78 14 
50 77 79 6 
51 91 95 22 
52 92 71 45 
53 72 80 38 
54 88 92 30 
55 100 88 32 
56 84 78 19 
57 96 100 4 
58 99 92 39 
59 92 71 5 
60 100 86 45 
61 73 70 13 
62 98 98 45 
63 82 72 29 
64 80 77 10 
65 79 89 50 
66 73 88 4 
67 85 73 40 
68 73 86 26 
69 70 82 32 
70 97 72 3 
71 98 68 2 
72 74 68 40 
73 67 82 7 
74 73 82 24 
75 70 81 1 
76 93 76 21 
77 75 77 20 
78 97 81 28 
79 70 72 47 
80 74 78 11 
81 67 83 22 
82 85 84 6 
83 91 85 15 
84 77 88 38 
85 70 73 1 
86 82 89 6 
87 83 91 4 
88 89 96 13 
89 78 78 24 
90 86 73 37 
91 73 93 48 
92 85 89 15 
93 67 89 21 
94 67 91 14 
95 92 69 50 
96 82 94 33 
97 75 96 24 
98 85 66 36 
99 74 76 39 
100 96 77 25 
101 92 73 20 
102 78 100 19 
103 69 67 21 
104 78 79 12 
105 67 89 10 
106 81 89 28 
107 68 88 5 
108 84 80 34 
109 67 76 5 
110 85 87 33 
111 97 70 25 
112 98 96 41 
113 83 95 23 
114 100 87 39 
115 68 96 34 
116 86 96 28 
117 66 69 37 
118 75 79 29 
119 92 93 44 
120 95 99 15 
121 85 77 16 
122 76 83 1 
123 94 92 17 
124 91 81 46 
125 84 99 42 
126 91 76 14 
127 76 90 46 
128 72 85 35 
129 68 95 16 
130 82 100 13 
131 92 68 47 
132 96 80 12 
133 100 83 35 
134 87 68 39 
135 69 77 16 
136 83 83 6 
137 87 98 45 
138 80 70 49 
139 71 100 3 
140 97 81 32 
141 86 89 42 
142 99 81 3 
143 69 92 39 
144 100 79 3 
145 70 86 50 
146 88 67 38 
147 92 84 40 
148 76 91 35 
149 69 76 22 
150 87 77 5 
151 85 98 13 
152 73 66 10 
153 85 99 3 
154 94 89 15 
155 92 66 50 
156 75 87 46 
157 89 99 17 
158 91 92 15 
159 69 67 26 
160 93 88 28 
161 75 97 8 
162 76 92 25 
163 88 97 18 
164 87 90 24 
165 95 91 3 
166 87 88 48 
167 94 89 33 
168 81 98 22 
169 90 75 28 
170 82 90 47 
171 85 80 44 
172 99 75 27 
173 83 72 11 
174 83 88 49 
175 98 72 36 
176 90 98 17 
177 88 92 25 
178 92 86 50 
179 66 73 6 
180 79 98 10 
181 77 81 19 
182 74 92 17 
183 93 78 7 
184 71 95 2 
185 90 81 4 
186 92 92 10 
187 80 85 30 
188 96 95 20 
189 67 70 44 
190 90 91 1 
191 66 72 23 
192 92 87 46 
193 69 83 11 
194 77 83 47 
195 93 73 39 
196 67 70 14 
197 66 94 23 
198 86 87 16 
199 86 76 43 
200 91 94 44 
