100 
1000 1000 1000  
1 92 71 85 
2 46 41 63 
3 40 31 78 
4 73 79 25 
5 38 29 78 
6 66 98 96 
7 29 45 54 
8 66 72 59 
9 48 50 39 
10 84 92 54 
11 88 95 91 
12 96 32 49 
13 35 61 30 
14 92 44 49 
15 41 37 25 
16 39 84 39 
17 45 78 38 
18 72 73 57 
19 78 93 46 
20 100 40 50 
21 51 45 60 
22 61 25 64 
23 68 86 77 
24 25 88 64 
25 35 41 88 
26 67 31 71 
27 99 69 50 
28 90 30 81 
29 32 38 76 
30 83 81 59 
31 27 74 33 
32 38 49 95 
33 32 61 78 
34 33 27 54 
35 72 30 79 
36 100 40 43 
37 25 89 71 
38 61 71 64 
39 78 68 45 
40 95 60 35 
41 50 53 61 
42 52 99 49 
43 31 75 29 
44 77 90 38 
45 86 49 58 
46 71 85 33 
47 98 67 83 
48 58 91 71 
49 62 64 97 
50 48 93 48 
51 47 68 57 
52 76 76 60 
53 46 48 75 
54 63 67 58 
55 45 27 98 
56 29 27 68 
57 39 63 43 
58 28 73 46 
59 64 42 26 
60 84 85 87 
61 77 38 44 
62 99 68 52 
63 72 90 86 
64 99 68 43 
65 43 37 69 
66 41 27 30 
67 74 26 72 
68 28 66 61 
69 32 57 79 
70 55 78 47 
71 61 45 90 
72 42 73 71 
73 55 48 73 
74 26 86 41 
75 71 89 41 
76 92 70 94 
77 84 69 91 
78 50 55 59 
79 91 85 83 
80 44 87 54 
81 54 79 81 
82 42 85 56 
83 84 51 46 
84 49 44 44 
85 84 57 90 
86 44 59 25 
87 78 63 95 
88 71 51 40 
89 62 95 90 
90 99 83 91 
91 34 39 60 
92 78 59 34 
93 31 84 86 
94 71 84 33 
95 68 67 78 
96 52 86 30 
97 42 97 88 
98 84 43 79 
99 76 36 28 
100 33 91 57 
