200 
100 100 100  
1 66 93 57 
2 66 68 56 
3 76 73 54 
4 68 94 82 
5 81 71 65 
6 85 98 66 
7 92 64 67 
8 85 100 65 
9 62 77 86 
10 65 56 98 
11 79 86 86 
12 77 50 87 
13 96 83 56 
14 85 97 89 
15 74 89 97 
16 50 56 60 
17 88 66 96 
18 96 87 89 
19 88 80 84 
20 60 75 83 
21 93 68 72 
22 55 54 82 
23 98 100 68 
24 73 67 98 
25 51 63 98 
26 85 69 93 
27 59 94 98 
28 95 70 87 
29 77 98 82 
30 71 58 73 
31 94 80 79 
32 99 56 54 
33 96 64 96 
34 91 69 69 
35 64 81 98 
36 63 80 52 
37 61 71 92 
38 96 80 75 
39 97 64 63 
40 69 73 84 
41 54 72 83 
42 98 97 55 
43 89 51 100 
44 98 62 52 
45 96 60 57 
46 98 98 91 
47 71 63 84 
48 80 87 87 
49 98 60 63 
50 100 79 76 
51 54 57 92 
52 61 67 89 
53 88 51 58 
54 77 69 71 
55 50 54 97 
56 95 77 89 
57 94 98 84 
58 68 93 67 
59 52 96 80 
60 68 54 65 
61 57 82 97 
62 79 95 61 
63 52 71 82 
64 94 71 82 
65 79 70 59 
66 77 92 58 
67 89 82 91 
68 60 56 85 
69 87 91 84 
70 73 71 75 
71 85 83 94 
72 64 81 78 
73 87 61 100 
74 89 56 86 
75 86 64 62 
76 59 98 64 
77 75 62 69 
78 53 54 68 
79 74 76 88 
80 58 86 83 
81 91 77 100 
82 76 51 93 
83 81 89 64 
84 93 65 92 
85 74 51 72 
86 77 78 85 
87 96 58 77 
88 60 62 63 
89 80 66 85 
90 58 79 53 
91 80 75 84 
92 88 96 77 
93 91 63 54 
94 53 100 62 
95 74 78 91 
96 92 53 76 
97 69 93 70 
98 59 75 77 
99 82 66 52 
100 92 68 75 
101 94 55 79 
102 57 87 100 
103 58 63 84 
104 89 53 53 
105 100 74 75 
106 65 94 73 
107 71 64 94 
108 62 81 97 
109 60 87 99 
110 85 100 84 
111 96 79 56 
112 87 80 68 
113 69 63 96 
114 52 76 83 
115 53 66 52 
116 93 68 87 
117 73 59 80 
118 82 71 69 
119 73 58 87 
120 75 91 68 
121 52 75 72 
122 60 93 92 
123 53 62 69 
124 87 93 62 
125 91 84 91 
126 87 64 74 
127 52 60 98 
128 74 83 95 
129 95 85 84 
130 75 93 99 
131 73 59 83 
132 85 79 52 
133 81 69 92 
134 100 98 51 
135 66 80 87 
136 91 81 59 
137 78 55 96 
138 51 84 88 
139 69 88 58 
140 100 84 58 
141 79 64 65 
142 60 73 66 
143 100 79 91 
144 61 59 62 
145 100 82 79 
146 92 87 56 
147 78 67 82 
148 50 91 81 
149 95 73 56 
150 59 50 65 
151 83 70 77 
152 100 66 73 
153 56 56 64 
154 90 54 78 
155 78 81 67 
156 51 97 67 
157 61 79 81 
158 86 54 51 
159 96 76 97 
160 60 92 75 
161 71 89 76 
162 64 97 54 
163 72 58 95 
164 65 83 81 
165 59 63 100 
166 87 80 88 
167 97 100 86 
168 76 83 98 
169 71 94 94 
170 73 57 74 
171 52 58 81 
172 86 67 71 
173 63 57 72 
174 58 66 74 
175 91 66 72 
176 64 82 87 
177 78 53 72 
178 88 54 51 
179 87 70 68 
180 64 99 51 
181 88 65 68 
182 80 68 96 
183 85 76 84 
184 52 75 87 
185 84 95 79 
186 96 96 95 
187 78 76 68 
188 72 61 62 
189 100 55 59 
190 70 87 58 
191 95 63 68 
192 64 77 54 
193 56 71 50 
194 57 59 73 
195 92 72 100 
196 89 77 87 
197 82 94 59 
198 96 86 67 
199 94 58 80 
200 69 50 88 
