50 
1000 1000 1000  
1 217 712 805 
2 468 133 772 
3 935 370 919 
4 181 307 437 
5 107 645 434 
6 140 139 489 
7 478 742 891 
8 252 644 299 
9 79 209 93 
10 819 36 628 
11 911 525 210 
12 573 817 868 
13 595 480 95 
14 549 329 307 
15 357 203 835 
16 922 766 232 
17 161 856 378 
18 834 620 65 
19 373 180 596 
20 727 200 430 
21 857 90 828 
22 150 916 715 
23 595 746 213 
24 456 326 767 
25 913 460 176 
26 160 158 328 
27 632 163 268 
28 954 185 736 
29 78 993 364 
30 903 351 537 
31 499 100 435 
32 839 613 308 
33 252 799 923 
34 62 413 894 
35 756 585 177 
36 418 821 95 
37 151 975 320 
38 258 361 961 
39 779 443 681 
40 139 443 232 
41 759 852 941 
42 602 880 797 
43 650 52 976 
44 608 255 330 
45 314 784 89 
46 267 450 662 
47 866 257 622 
48 701 87 582 
49 338 932 982 
50 47 732 429 
