50 
100 100 100  
1 73 76 85 
2 89 51 84 
3 55 87 63 
4 80 55 72 
5 97 53 92 
6 51 58 96 
7 50 71 60 
8 54 74 72 
9 92 71 63 
10 77 66 87 
11 87 87 59 
12 100 78 55 
13 81 93 69 
14 83 89 82 
15 77 85 88 
16 98 65 93 
17 87 64 50 
18 62 99 84 
19 98 61 80 
20 98 63 73 
21 53 53 71 
22 55 74 59 
23 78 64 91 
24 94 76 91 
25 58 64 84 
26 70 78 91 
27 81 64 79 
28 100 65 73 
29 64 98 89 
30 73 94 82 
31 78 92 68 
32 96 57 83 
33 96 88 87 
34 77 62 63 
35 59 58 54 
36 87 97 56 
37 92 54 64 
38 99 98 69 
39 74 92 95 
40 63 99 63 
41 59 79 57 
42 83 92 90 
43 72 64 100 
44 87 94 87 
45 77 59 81 
46 54 65 75 
47 77 78 99 
48 75 73 82 
49 94 97 63 
50 67 86 64 
